theta,r
-1.1946453733916076,130.02438432201373
-1.1943578809865314,129.96834379299338
-1.1933419061112915,129.91625645657606
-1.1926142625051726,129.86452772533312
-1.1923250382375308,129.81819298316012
-1.1920353926225258,129.77185157400635
-1.1910167642514957,129.65054160012926
-1.1899972439399178,129.57754182008506
-1.1897054358857988,129.52714884817183
-1.1886841532682781,129.41114437346255
-1.1876619798214043,129.32495571667693
-1.187368000113993,129.26507794425987
-1.1863440626201147,129.20974185713123
-1.1853192354618787,129.05761311086775
-1.1842935196347786,128.97174166037385
-1.1839964820254394,128.9059453618012
-1.1829690007028086,128.8327727236347
-1.181940631953641,128.71418277521042
-1.1816414014669898,128.65242506205124
-1.1806112656515901,128.5545654600317
-1.1795802437071372,128.44693610491373
-1.1792788111961783,128.38578572533666
-1.17897693785268,128.3321812661914
-1.1779432625619854,128.22327504502132
-1.1772123453998404,128.18624075687637
-1.1769087017374904,128.13091303080597
-1.1766046137397272,128.07556684454266
-1.1755682808737011,127.96987479609027
-1.1745310638929096,127.88659449654897
-1.1742247521232048,127.83017668884165
-1.1731857617541053,127.71871103298301
-1.1728781095318046,127.68249155972751
-1.171837344109467,127.57693487344375
-1.171105134226556,127.5088247715773
-1.1707956964412611,127.44671916333311
-1.1704858050444529,127.40110214936067
-1.1694423810924754,127.3736601891577
-1.168398076462496,127.2238394156673
-1.1673528923197305,127.10734636366507
-1.1670398547583118,127.04850532410997
-1.1659928936389188,126.97058639987378
-1.1656784967237137,126.93559285354502
-1.1646297570897155,126.88564478872695
-1.1635801400899624,126.75830630648906
-1.1632634768831287,126.71469035087094
-1.1629463484335603,126.67595467383185
-1.1618940472503827,126.64269590906444
-1.161159808237946,126.60654140545603
-1.1608408697547605,126.55783223427014
-1.1605214624433242,126.50796592410056
-1.159466502518304,126.42970047118504
-1.158410668097637,126.34269946110707
-1.1580889729585802,126.30414932181557
-1.157676091884055,126.31455751956551
-1.157031355280197,126.24502018539265
-1.1559728649841352,126.12465989661897
-1.1549135033647837,126.06292999729217
-1.1545885987825129,126.00892950102579
-1.1535274538046223,125.9347436565387
-1.1524654394685545,125.84495640279745
-1.1521382265926694,125.81127511906759
-1.1510744282721161,125.7193657690975
-1.1500097626210108,125.67062884358779
-1.149680232603728,125.64537591839505
-1.1493502169996739,125.58495287196372
-1.1482828469541022,125.50143690303385
-1.1475464670103646,125.45992137181534
-1.1472146110390906,125.41081397074
-1.1468822658385436,125.3617509547527
-1.1458122429993913,125.30189941089775
-1.1447413564572126,125.21784085330879
-1.1444066728752014,125.15912210158994
-1.1440047219972904,125.19935840320132
-1.1433339990518514,125.09736244804253
-1.1422604637563332,125.01552174225299
-1.1411860684278778,124.95317832117235
-1.1408481102007737,124.90663443801668
-1.1397719281792207,124.83808403894719
-1.1394325416333213,124.78919406283842
-1.1383545718830463,124.73522839470115
-1.137275745317933,124.66755326886866
-1.136933994270034,124.62249689045359
-1.1358533798879287,124.54028916058391
-1.1355101900988922,124.4984213149248
-1.1344277869445996,124.41352947657575
-1.13334453036184,124.3198903260849
-1.1329989613043203,124.27055273038714
-1.1326528812599728,124.21430954964099
-1.131566897812728,124.12719405527855
-1.1308280198131557,124.08655091314941
-1.1304800629255005,124.02859287430151
-1.1301315913451941,123.99586782274596
-1.129042966026533,123.93237794123684
-1.1279534918836023,123.8679703639048
-1.1272144653649878,123.81980532270795
-1.1268631705125776,123.7762252704487
-1.1265113559288094,123.73605254609137
-1.1254192454728402,123.64053359403052
-1.1246799925236621,123.5878841271809
-1.1243262905004126,123.53432498920884
-1.1239720650263294,123.4972936659562
-1.122877321365317,123.4341087671165
-1.121781735968635,123.35214661419013
-1.121425091206919,123.28333108121778
-1.1203277176158741,123.23350271930772
-1.1192295051396501,123.14234609010946
-1.1188704327443186,123.09886554735894
-1.117770432666951,123.01300062920976
-1.1166695966251396,122.91984423202977
-1.1163080883030507,122.88697746494401
-1.1159460442412081,122.85360274000845
-1.1148424673054067,122.75356439581023
-1.1141020094309204,122.71737902070399
-1.1133735649665057,122.62026555116752
-1.1129977222814214,122.64622876603605
-1.1122673667203566,122.55405111531745
-1.1111603381257524,122.46504441014083
-1.1104198428802015,122.41491154618602
-1.110052480963818,122.38054283335991
-1.1096845744806234,122.34075608375697
-1.108574931716547,122.2877724396473
-1.1074644635636188,122.16258715840077
-1.1070940906860962,122.11408109390845
-1.1059818379920818,122.02087910169371
-1.1056099533760904,121.98829792718955
-1.1044959158501768,121.89808364804178
-1.10338105764393,121.8584241166649
-1.1030066927145787,121.81365276434728
-1.1018900509046647,121.71762772950777
-1.1015141642008555,121.66261508870711
-1.1003957385937189,121.60405377673533
-1.099654317247891,121.57393212064446
-1.0992764972046407,121.53143062427463
-1.0988981164019094,121.46426506064317
-1.0977770926141648,121.39079764341587
-1.096655256533344,121.33162653700103
-1.0955326101030092,121.2820254040626
-1.0951507568079761,121.23555858968234
-1.0947683365098382,121.19169033745591
-1.0936429386172557,121.13872984701175
-1.0929010986498413,121.08368111959496
-1.0925167336434936,121.04478555216924
-1.0921317978485925,121.0156368202388
-1.0910038136370916,120.92216313515095
-1.08987502603021,120.82902167679092
-1.089487567055469,120.78634717085501
-1.0883570020061621,120.69828697204552
-1.0872256373236293,120.68284398234043
-1.0868356475570098,120.61329898567564
-1.0857025073406832,120.53659478627637
-1.0845685713301187,120.42284170002287
-1.084176043232286,120.38782848212243
-1.0837829318024166,120.35844219712354
-1.0826462411758513,120.28753265068845
-1.081903832311746,120.253468961375
-1.0811130973945504,120.16032513818614
-1.080766541145016,120.17036815556189
-1.079973841713082,120.06532789572512
-1.078833797912062,120.01201912344365
-1.078091578592477,119.96922011174597
-1.0776929681398935,119.92258568488259
-1.0772937654581813,119.8724393514386
-1.0761511669809283,119.82246692346511
-1.0750077866532206,119.73311393500248
-1.0746060179516412,119.69328383684288
-1.0734608713618883,119.59726530810562
-1.0730575175379198,119.55081586670137
-1.0719106052090472,119.4611865593414
-1.070762917269108,119.39861850159018
-1.069614455957566,119.33625351617513
-1.0692075337258604,119.3042193341433
-1.0688000066739018,119.24725378485395
-1.0676487931597314,119.1883818534042
-1.0669063200578475,119.15311829534559
-1.066496810482176,119.1144179047138
-1.0660866922896652,119.08304826773285
-1.0649329499709785,119.00742630711325
-1.0637784429474613,118.91875484580319
-1.0626231735392946,118.84172132790188
-1.0622094629641274,118.80774345751271
-1.0617951374676202,118.77809013967246
-1.0606371178893546,118.72994602952863
-1.059894657392051,118.6860398074966
-1.0594783403958967,118.65884325128441
-1.0590614046850866,118.63385321944524
-1.057900874476851,118.5587286910461
-1.0567395910249926,118.48003165753107
-1.0563200383880003,118.40767296160057
-1.0558998620057944,118.33503790418902
-1.0547358292440172,118.2452567642245
-1.0535710479343379,118.13787533934969
-1.0531482442149722,118.06843056592383
-1.0527248117099308,118.00503469700448
-1.0515572805269309,117.9143125647341
-1.0511322141936692,117.84374950704117
-1.0499629354625553,117.73095671690393
-1.0495362314717251,117.66580064443619
-1.0483652063617062,117.5505817157169
-1.047193442475478,117.46623654292516
-1.0467640906220483,117.40454013780015
-1.046334099875202,117.32684833959752
-1.0451595856996585,117.2361195126562
-1.0439843378264946,117.1566769320344
-1.043551689109633,117.12153548993152
-1.0431183964335702,117.02651749806864
-1.0419403984267015,116.88684965985058
-1.0415054491275935,116.84705156512737
-1.0403257112858384,116.78817203809194
-1.039889101608752,116.73243226932694
-1.0394518416161582,116.65523144384265
-1.0382693515862484,116.5479428671807
-1.0370861384751406,116.43874674039508
-1.036646196831045,116.42647269938593
-1.0362055997848374,116.36135269475326
-1.0350196351764842,116.23999038442726
-1.0345773640235156,116.18308485907326
-1.0333896645189133,116.08379845519885
-1.0329457155582098,116.01632277503104
-1.0325011048016792,115.94895426334696
-1.0313106523635027,115.84830969099184
-1.030119488098904,115.74092530677362
-1.029672172478522,115.67719359112093
-1.029224189958555,115.59955169655959
-1.028030274007572,115.50074552046968
-1.0275806001125332,115.47507926966966
-1.0263849551207662,115.3414771713791
-1.0259335862091075,115.32970731224586
-1.0254815439709264,115.24768457148875
-1.0242831465007185,115.13329312413025
-1.0230840491128854,115.04655598456941
-1.0226292793071843,115.02142107767747
-1.0221738310579276,114.96861681647374
-1.0209719830163377,114.82999327068202
-1.0197694411560818,114.77106905410331
-1.0193112560846669,114.72439976828139
-1.0188523874511548,114.67481214550335
-1.017647097037957,114.58065821131777
-1.0171865128648194,114.50393342477768
-1.015979504471933,114.45765852396917
-1.0147718116720046,114.35509214712177
-1.0143084770529058,114.31126698982132
-1.013099071689327,114.25921933239374
-1.0126340135184146,114.21548230400651
-1.0121682615475034,114.16175599581985
-1.0109561126778763,114.04280374386863
-1.0097432891321654,113.96457353979524
-1.0092747734132324,113.91570085975361
-1.0088055587768412,113.87738722342849
-1.0075899946795972,113.77802589417259
-1.0071190435266584,113.73454187764787
-1.0059017755059096,113.70186735100938
-1.0054290844063032,113.64980070789204
-1.0049556879093655,113.59800204726886
-1.0037356805389017,113.51306207493099
-1.0025150123271518,113.40682303946964
-1.002038831123026,113.36217512713029
-1.0015619394031696,113.324373645226
-1.0003385354333503,113.24959145941708
-0.9998598910384442,113.2048154774518
-0.9986347928213047,113.12857090365041
-0.9981543924032624,113.06855499296178
-0.997673274975151,113.01947119204208
-0.9964454429476058,112.97406929822992
-0.9952169646235391,112.89618215912233
-0.9947330421998531,112.84179836239817
-0.9942483976514672,112.7791987308128
-0.9930171897674376,112.73667523814474
-0.9917853429012156,112.6531219430592
-0.9912978853375068,112.59691908289228
-0.9908097005412032,112.54593911466209
-0.9895751286775807,112.50007357367792
-0.9890851688903319,112.45595249659216
-0.9878489196362118,112.37567371649789
-0.9873571816438346,112.32997602511804
-0.9868647099175066,112.26557642708686
-0.9856257387552327,112.20770407023106
-0.9843861442124695,112.16158990311342
-0.9838908402607396,112.07782527745766
-0.9833947974782369,112.02578674032267
-0.9821524862799202,111.99917296226326
-0.9814076994795532,111.97840656979051
-0.9809095595003948,111.91658917028576
-0.9796660205251622,111.81205904169458
-0.9791660891623719,111.76565327101589
-0.9786654127582859,111.75771546535937
-0.9774191672728182,111.65708166836336
-0.9764134714932518,111.56236416661879
-0.976172317587814,111.58796687526387
-0.9751645208389991,111.48391413333607
-0.9739149706623804,111.41332990304163
-0.9734088941835923,111.38078379718688
-0.972157697069549,111.29369424523745
-0.9716498145466361,111.24383903975766
-0.9711411754423156,111.20444861974298
-0.9698872826496514,111.14092510097721
-0.968865620841076,111.0563916917029
-0.9686328027849624,111.0899606166184
-0.9676090341976606,110.9765071401506
-0.9663518654054879,110.9012292719721
-0.9658377829240559,110.89452399128041
-0.9645789819471317,110.80626592435927
-0.9640630792088216,110.75370701550769
-0.9635464083841007,110.71550229700088
-0.9622849241599066,110.68724536692942
-0.961247159235809,110.59115333331938
-0.9610228707584425,110.61180082559117
-0.959982994095349,110.52313780486516
-0.9587182649515544,110.47291282421403
-0.9576731756832376,110.35252915603682
-0.9574529754755638,110.38667733975369
-0.9564057733666218,110.25966898537999
-0.9551378160066388,110.20619699057347
-0.9546119891811189,110.17602994330491
-0.9533424241379191,110.051593009935
-0.9528147578866384,110.05321986765811
-0.9522863071119086,110.01179792363052
-0.9510140811809036,109.90970883876301
-0.9499527020095409,109.8326324489818
-0.9497413139457217,109.85623609009903
-0.9486778182873696,109.7628591781208
-0.9474023988066463,109.72723354358956
-0.9461264473816184,109.63881354539748
-0.9455913970155915,109.58092448172935
-0.9443138604110533,109.52300021678293
-0.9437769575695046,109.45306826669317
-0.9424978404840689,109.35187952071142
-0.9419590826519936,109.32827211328345
-0.941419525489544,109.29409584434977
-0.9401377745457665,109.22256025135502
-0.938855510860991,109.08596821271453
-0.9383130356332691,109.03855870204089
-0.9377697561879653,109.00153521422426
-0.9364848683973183,108.92294466984826
-0.9359397241792825,108.8666264205117
-0.934653275421734,108.77979415377357
-0.9341062640550432,108.72880709366257
-0.9335584421391029,108.692031321398
-0.9322693785348781,108.64989844709643
-0.9309798230957278,108.55945889148434
-0.9304290704410515,108.52530892553011
-0.9298775024018944,108.42662985183196
-0.9285853426990842,108.32702681264144
-0.9272927013696901,108.25544257162464
-0.9267381983383755,108.20525336874191
-0.926182875116913,108.16624065101016
-0.92488764049282,108.12290018487647
-0.9243304363719993,108.05214425712147
-0.9230336724014239,107.92132080431148
-0.9224745852239725,107.83514386799045
-0.9219146716020227,107.79072370875197
-0.9206153250541824,107.64490564746889
-0.919315518966348,107.50422509231309
-0.9187526593506876,107.41214107101507
-0.9181889685467516,107.38083433329112
-0.9168865917088607,107.25764650672927
-0.916321009238571,107.17060823053198
-0.915017125831988,107.00463341708314
-0.9144496496955727,106.96181751137117
-0.9138813361765773,106.85655366452424
-0.9125748937678833,106.71838918939329
-0.9112680147294048,106.5376249470221
-0.9106967454151144,106.45160061127494
-0.9101246340434058,106.39062150390214
-0.9088152087069535,106.26788968349993
-0.9080795826679778,106.22620497801987
-0.9075053578501114,106.13112199240099
-0.9069302878237478,106.07361205868668
-0.9056189601658908,105.94422866284935
-0.9050419870570844,105.85393034101261
-0.9037291887657015,105.72409873683407
-0.9031503108103671,105.68266535765838
-0.90257058156188,105.59681197423615
-0.9012552635993878,105.50396095659066
-0.8999395428306937,105.27305525347963
-0.8993568500528927,105.21466357188379
-0.8987733014240934,105.14453320755948
-0.897455074913144,105.01949980775768
-0.8968696141275384,104.94155419296135
-0.8955499430364775,104.81000921629644
-0.8949625685054415,104.7327956233233
-0.8943743321193075,104.69320865088835
-0.8930521695710982,104.57760486831035
-0.8917296290714031,104.49823253263753
-0.8911384224533543,104.39847096240314
-0.8905463495087304,104.30120371143721
-0.8892213323971492,104.19338062060417
-0.8878959493106467,104.06076354305694
-0.8873009047640497,104.00402757586532
-0.8867049894649277,103.89383012832374
-0.8853771450327793,103.73531346899877
-0.8847793064923257,103.7089063237847
-0.8834500587997424,103.64305731395844
-0.8828502957010194,103.54184315773787
-0.882249655983777,103.45931490584644
-0.8809179628504223,103.32016511325214
-0.8795859298054892,103.23191806820748
-0.8789823138190367,103.13423624417555
-0.8783778168856666,103.08825955536877
-0.8770433546049556,102.97358601820561
-0.876436927287581,102.89580383045009
-0.8751010913263635,102.82815994339603
-0.8744927325024255,102.76168691498779
-0.8738834869687666,102.67400514160117
-0.8725452388154873,102.52574700122814
-0.8712066776517762,102.4128643527361
-0.8705944526334954,102.32031254447068
-0.8692545400969911,102.22807362018807
-0.8679143256791884,102.13238909693702
-0.8672991241610646,102.06032653661703
-0.8666830290213307,101.99530232709733
-0.8653404365698701,101.9175614080268
-0.8647224050160828,101.81000822525668
-0.863378484172218,101.72456552989071
-0.8627585153665495,101.68779778991373
-0.8621376473467549,101.60740896243067
-0.8607913670936818,101.51483680021173
-0.8594448129701572,101.40999695508866
-0.8588209673426268,101.34106382147688
-0.8581962184457879,101.30814349200276
-0.8568473233831613,101.26441491575001
-0.8554981678209975,101.19469482871241
-0.8548704426101157,101.16030755542943
-0.8542418101339775,101.08974986577694
-0.8528903325437922,101.00174857575242
-0.8522597573900378,100.95214721379824
-0.8509070008303735,100.83136184670634
-0.8502744824746192,100.79669473256027
-0.8496410514525083,100.73039051832463
-0.8482859932113327,100.65926640815292
-0.8469307036787812,100.58852607516512
-0.8462942975508216,100.5384247625356
-0.8456569748887918,100.48839213533074
-0.8442994035711429,100.41827273517087
-0.8436601345325478,100.359491195929
-0.8423013194781432,100.26169191898046
-0.8416601037616956,100.18644281851658
-0.8410179662507984,100.12204926467018
-0.8396568909630114,100.02616021703041
-0.838295614416681,99.95891772528822
-0.8376505046521319,99.93595332789566
-0.8370044693619783,99.88517173486574
-0.8356409534738966,99.79979315228847
-0.8349929690800654,99.78199684594601
-0.8336282462026835,99.66505838334895
-0.8329783126344067,99.59959076577763
-0.8323274484310974,99.58618673881611
-0.8309605089836243,99.47089220510853
-0.8302462982590344,99.45319595010187
-0.8295933991284739,99.39133943135735
-0.8289395672168615,99.33841271423702
-0.8275712775248087,99.25293581111458
-0.8262028298065032,99.16167642899063
-0.8255460362274315,99.07627935141905
-0.8248883063463921,99.01810483297072
-0.8235176846631035,98.93863706216703
-0.8228580060762666,98.8841738565603
-0.821486232389932,98.78608387988729
-0.8208246053578812,98.69843040139197
-0.8201620371504447,98.64156001314389
-0.8187881139373455,98.57806970164363
-0.8174140646078005,98.49828742947473
-0.8160820742381486,98.3831075136344
-0.816039894333581,98.41409681458816
-0.8147058986354732,98.30974489742145
-0.8133296119826601,98.21397953156911
-0.8126601949082823,98.15560052142337
-0.8119898300065791,98.10858521341397
-0.8106114407876847,97.99859865488365
-0.8099391279818434,97.95994609355571
-0.8085596466830719,97.8686304196624
-0.807210174072738,97.76449315780391
-0.8071800772118011,97.79756505561879
-0.8058286164526278,97.6618739222669
-0.8044469808260389,97.60759937543104
-0.803768828284337,97.53666033742796
-0.8030897201861148,97.49043431067713
-0.8017060329608735,97.39813737873928
-0.801024978277143,97.33220712364998
-0.7996402414853157,97.23851885649624
-0.7989572410965339,97.18976785870285
-0.7982732807314251,97.15888750394039
-0.7968865198415651,97.0675868662017
-0.7954997147617322,96.96020626543334
-0.7948128258442188,96.90772876127036
-0.7941249740087338,96.84729752941436
-0.7927361705713026,96.78311510170127
-0.7920463745943633,96.73789919497692
-0.79065656562456,96.67364012563878
-0.7899648266498943,96.6217154364648
-0.7885740227407682,96.52236819668596
-0.7871832065451448,96.33959344576715
-0.7857923834436177,96.22947923969366
-0.7850967613859126,96.28069744776153
-0.7844001707848072,96.21926067537329
-0.7830074129430986,96.0208813727403
-0.7816146643763728,95.94442914115827
-0.780915173432179,95.83625305751107
-0.7802147113012223,95.78443294485815
-0.7788200552037019,95.58935846984127
-0.778117659515257,95.51754113195895
-0.7767220707433135,95.39221363965108
-0.7760177430524897,95.32624768034833
-0.7753124403000555,95.1953851605154
-0.7739149745966072,95.09377347092246
-0.7725175537449389,95.03540625046784
-0.7718093669666545,94.91824701435101
-0.7711002026809533,94.87235464848281
-0.7697009331170173,94.77224168161163
-0.7689898406856066,94.60488812598167
-0.7675896861373904,94.51602970921194
-0.7668766673926183,94.45474824394634
-0.7661626674925038,94.42367609572835
-0.7647606960910384,94.29813221197443
-0.7633588058232104,94.17566985365958
-0.7626419402053521,94.04874526846415
-0.7619240911921475,93.96939400918025
-0.7605204132954012,93.89081705923618
-0.7598006427683567,93.85869245649079
-0.7583961290562953,93.73010126460085
-0.7576744391304153,93.69590528703631
-0.7569517623985713,93.51299631174446
-0.7555454941737629,93.46263576969791
-0.7541393440467447,93.37022873960832
-0.7534138219290891,93.27434956990967
-0.7526873109793984,93.21233952128401
-0.7512794365621971,93.10202443817234
-0.7505510119758272,93.04655899561688
-0.7491423523738487,92.9856584943072
-0.7484120165535159,92.95460863490067
-0.747002583799601,92.90262555641402
-0.7463254705397264,92.90449588489678
-0.7455933036497573,92.88448828204096
-0.7448601454096224,92.83010208186712
-0.7434501129064685,92.78172363736036
-0.742715051908498,92.71639616108408
-0.7413042792489578,92.67149213331352
-0.7405673181350193,92.6291948102127
-0.7398293627318165,92.5955266148383
-0.7384169590619583,92.54258035162259
-0.7370047429492164,92.49077354978354
-0.7362639897958287,92.46502615494246
-0.7355222407460249,92.44532803669497
-0.7341084255766304,92.39231291447918
-0.7333647839741668,92.3591689419483
-0.7319502817775795,92.30743176499473
-0.7312047505592765,92.27446741637341
-0.7304582207706511,92.22640958426352
-0.7290421560749806,92.19034309642078
-0.7276263175971457,92.10457255640497
-0.7268770162276773,92.03726121054417
-0.7261267149160707,91.97775137817852
-0.7247093468562154,91.9556356352609
-0.7239571645005048,91.94069423928522
-0.7225391639315588,91.91383102444226
-0.7211214164351349,91.84169833535843
-0.7203664835564344,91.79664585845397
-0.7189481254168685,91.74235570497099
-0.7181913219649659,91.71469586399576
-0.7174335161634059,91.68895696371456
-0.7160136955222907,91.64017316514058
-0.7145941550184838,91.61290029172687
-0.713833620724163,91.57732349533441
-0.7124135086233262,91.53213328016412
-0.7109936913638653,91.47297672482264
-0.7102304436372557,91.4388985074523
-0.7094661926951553,91.40793160883575
-0.7080449768767374,91.36665456738339
-0.707390019941111,91.36660655703872
-0.7059702780600619,91.32419858997457
-0.7058571252870305,91.28477002420634
-0.704435699638863,91.25975917003102
-0.7030146017929405,91.20418741597739
-0.7022449707628734,91.17369128270919
-0.7008233725359148,91.12769624515484
-0.6994021168849549,91.09079364184164
-0.6986298195389425,91.04342434409688
-0.6972080860915095,91.01048515937035
-0.6964339602464107,90.96699733984833
-0.6956588308689912,90.93959836414277
-0.6942358122283698,90.86786439399606
-0.6935899312870644,90.87255018021361
-0.6928131637216276,90.84373445121906
-0.6920353931799845,90.82872023393134
-0.6906123075228181,90.7565742194046
-0.6891896068305887,90.71269721895958
-0.6884092117734714,90.68337976952671
-0.6876278133950035,90.64045896360574
-0.6862038944719604,90.61075556005545
-0.6855633816776877,90.60451081919454
-0.684780379000506,90.54436968671715
-0.6839963737394082,90.51830128104663
-0.682572471527867,90.48175383733815
-0.6811489876265415,90.47809133608602
-0.6803623927045741,90.43196741387021
-0.6789385451781162,90.39523246586126
-0.6775151308177987,90.35517437105817
-0.6767259636994606,90.31520383179868
-0.6759357947943407,90.24905119571329
-0.6745112617789114,90.21356873974288
-0.6737193129013533,90.17969167341403
-0.6722944581236547,90.14071597613449
-0.6716635565696849,90.14679148769116
-0.6708700644135818,90.11337790054979
-0.6700755715590248,90.09368895600305
-0.6686508794667015,90.0713161086351
-0.6672266633150746,90.03365518259717
-0.6664296446685661,89.99112020610355
-0.6650051535809439,89.9407784820111
-0.6635811532951846,89.91207342336315
-0.6627816272767388,89.87043283792617
-0.6619811020631641,89.83654930112043
-0.6605561036716949,89.8386455420146
-0.6591316147618832,89.79836110061687
-0.6583286021488195,89.74158481659792
-0.6569038903176245,89.7089817202728
-0.6554797028193248,89.67981756190541
-0.6546742217717326,89.66240191598749
-0.6538677434456881,89.63163546320119
-0.6524426287762883,89.60846338562003
-0.6510180571569433,89.57118767538316
-0.65020913109398,89.51248963424045
-0.64878438901449,89.46943108038208
-0.6479737485972573,89.4436365215294
-0.6465488505139658,89.40717324865685
-0.6457365012674683,89.38157003252024
-0.6449231563176677,89.34332495141162
-0.6434974091939845,89.29148741162473
-0.6428869987072163,89.2915999895812
-0.6414631177828869,89.2668679413805
-0.6412564925733086,89.2305309621656
-0.6398312136240905,89.17409998910057
-0.638406530053933,89.16852467903865
-0.6369824472696355,89.15377907801371
-0.636163623025304,89.12254153613105
-0.6347394612278165,89.0730465674892
-0.633315914973096,89.05457031803812
-0.6324947353220634,89.01431318225207
-0.6316725659806406,88.98993357616853
-0.6302482901747356,88.95616029736127
-0.628824648647756,88.79999696924104
-0.6280001465092035,88.70455941096785
-0.6265764794289369,88.14915165684279
-0.6257503251488623,88.07879360381006
-0.6243266472826464,87.6709268849881
-0.6234988470161317,87.68866969891045
-0.6220751731643619,87.63526642438549
-0.6206521670105418,87.61995971518691
-0.6198220781267454,87.59659940891481
-0.6189910046122161,87.573356395352
-0.6175673833186093,87.57793553961592
-0.6161444484379159,87.59918472625051
-0.6153111099838698,87.58350596930536
-0.6138882330639022,87.56798538651833
-0.6124660571591569,87.55178507119255
-0.6110445875003723,87.56571385905474
-0.6107939131793838,87.52659770337466
-0.6093711969747733,87.50926748812454
-0.6079492004578018,87.51247398675555
-0.6065279288289017,87.47677269260275
-0.6056885348929514,87.46489487645918
-0.6042673847197839,87.4895086783072
-0.6034264067103889,87.48301200319754
-0.6020053929875644,87.47238067041572
-0.6011628376640973,87.45156784417469
-0.5997419754106976,87.45670300341654
-0.5983218711092261,87.45104670756473
-0.5974771538535382,87.4446469958746
-0.5966314644290104,87.42135622232317
-0.5952109502651863,87.42303051491861
-0.5937912126088554,87.44018411863615
-0.5929433866783174,87.4374253511055
-0.5915238549532276,87.43612924877773
-0.5901051140664448,87.44018653445514
-0.5892551745139923,87.41187806830203
-0.5884042680505102,87.41118475550743
-0.5869851935068395,87.40865286494736
-0.5855669282722715,87.41527528400601
-0.5847139342265497,87.39419225601137
-0.5832959295010318,87.40384016249679
-0.5818787482949535,87.42006977790543
-0.5810236899742369,87.39694599489839
-0.5801676704137881,87.36308019531221
-0.5787502321572552,87.36115049535883
-0.5773336357906882,87.34619578095779
-0.575917886244658,87.35931993519466
-0.5750592973821098,87.3386035847341
-0.5741997518853009,87.3247351495074
-0.5727838010140585,87.30366687471353
-0.5713687152446699,87.30239446552953
-0.5705071693842358,87.28862860097745
-0.5690924382625857,87.25690562356208
-0.5676785862116408,87.26215352603131
-0.5668150639743199,87.24800443371848
-0.5659505914774154,87.24294248478012
-0.5645366152259735,87.22697504354421
-0.5631235361997691,87.17530063454565
-0.5622571149298334,87.14264639566063
-0.5608444451996631,87.1408813614828
-0.5594326865103721,87.14687979228466
-0.5585643408286921,87.09166232601495
-0.5576950516663106,87.0885286606712
-0.5562832461343636,87.05684589016089
-0.5557426152451252,87.06724359590916
-0.55487236965577,87.05189728075065
-0.554001184225434,87.01970594722377
-0.5525907716415074,86.98602010970042
-0.5517181782705561,86.95988477602711
-0.5503082447802637,86.94982670815402
-0.5494342514969186,86.92723639540834
-0.5480248123026059,86.88796833934101
-0.5466163336675987,86.88138078436494
-0.5452088201928557,86.84986607335716
-0.5448637286865715,86.81524238003149
-0.5434553236999949,86.80192103500572
-0.5420478970481959,86.77010258214708
-0.5415195434412039,86.77657894682955
-0.5406414532821167,86.76251020734726
-0.5397624364299698,86.73647026658693
-0.5383565502647878,86.73239956513005
-0.5369516603195478,86.6899085927892
-0.5360708654486869,86.67400935520291
-0.5351891478053575,86.65728702021366
-0.5337844223269674,86.6532208191372
-0.533263258108628,86.67000502033758
-0.5323807106112113,86.63358373827266
-0.5314972444400872,86.59723722282926
-0.5300941445404329,86.58778788160097
-0.5292093553743855,86.5661698097874
-0.5278068824186092,86.55403254049865
-0.5264054450489729,86.5111081619859
-0.5255189478704808,86.46048323209996
-0.5241181612266197,86.44702725368707
-0.5232303645628411,86.43127278169948
-0.5223416576258706,86.41352715604236
-0.5209411562030886,86.39544958256258
-0.5195417162696498,86.39265990198628
-0.5186513465377786,86.37691123551085
-0.5172526025709346,86.36732497085197
-0.515854932915568,86.32219598752177
-0.5149629264115341,86.29848984522887
-0.5140700184637339,86.2595947951725
-0.5126727116005073,86.24952382738279
-0.512170113232188,86.27242469414335
-0.5107753413455957,86.2343285580171
-0.5098813760375871,86.21099081738384
-0.5089865160343433,86.17820281865497
-0.507592154021391,86.17819217760793
-0.5066960600572274,86.15525686497884
-0.5053024710304138,86.11864090449704
-0.5039099984231927,86.1090124879609
-0.5030123509404107,86.08400914389703
-0.5016206746182165,86.07272430522032
-0.5007218176545918,86.02649038686293
-0.49982207554187386,86.00762285638189
-0.4984308951021355,85.99694934954114
-0.49794122446378264,86.01871154312884
-0.4970408560377093,86.00646874210354
-0.4961396072366984,85.97638235952147
-0.4947504091083035,85.96839259506747
-0.4933623645404388,85.93536736744996
-0.4924596356879317,85.93198818165294
-0.49155603149492255,85.90242747730292
-0.4901685597539903,85.91205877292639
-0.4896864401239694,85.92267168715921
-0.4887822579229615,85.8901609441206
-0.48787720530291157,85.85773612475634
-0.486491797005006,85.86204802746133
-0.48510757055185233,85.84314413264136
-0.48420109632980124,85.77300575648496
-0.4828177862131966,85.75684679384581
-0.4814356697527411,85.77776305111968
-0.48052780080982543,85.7517692083455
-0.47961907174485136,85.74290773949971
-0.47823763833568494,85.73299812270827
-0.47732779588615265,85.70153802735994
-0.4759473227958617,85.69298371077105
-0.47547840398043295,85.71118812781394
-0.4745680672226826,85.6786236351792
-0.47365687820507446,85.64750850209535
-0.4722786054383312,85.62756161539487
-0.4709015616664495,85.62855932342606
-0.4699890531672443,85.6107547183512
-0.4686130145525066,85.61411793800673
